QGC WPL 110
55	0	3	16	0	0	0	0	-35.362723	149.169087	140.0	1
56	0	3	16	0	0	0	0	-35.362723	149.169087	150.0	1
57	0	3	16	0	0	0	0	-35.362723	149.169197	150.0	1
58	0	3	16	0	0	0	0	-35.362723	149.169307	150.0	1
59	0	3	16	0	0	0	0	-35.362633	149.169307	150.0	1
60	0	3	16	0	0	0	0	-35.362543	149.169307	150.0	1
61	0	3	16	0	0	0	0	-35.362543	149.169307	160.0	1
62	0	3	16	0	0	0	0	-35.362543	149.169417	160.0	1
63	0	3	16	0	0	0	0	-35.362543	149.169527	160.0	1
64	0	3	16	0	0	0	0	-35.362543	149.169527	170.0	1
65	0	3	16	0	0	0	0	-35.362543	149.169527	180.0	1
66	0	3	16	0	0	0	0	-35.362453	149.169527	180.0	1
67	0	3	16	0	0	0	0	-35.362363	149.169527	180.0	1
68	0	3	16	0	0	0	0	-35.362363	149.169637	180.0	1
69	0	3	16	0	0	0	0	-35.362363	149.169747	180.0	1
70	0	3	16	0	0	0	0	-35.362363	149.169747	190.0	1
71	0	3	16	0	0	0	0	-35.362363	149.169857	190.0	1
72	0	3	16	0	0	0	0	-35.362273	149.169857	190.0	1
73	0	3	16	0	0	0	0	-35.362183	149.169857	190.0	1
74	0	3	16	0	0	0	0	-35.362183	149.169857	200.0	1
75	0	3	16	0	0	0	0	-35.362183	149.169967	200.0	1
76	0	3	16	0	0	0	0	-35.362183	149.170077	200.0	1
77	0	3	16	0	0	0	0	-35.362183	149.170077	210.0	1
78	0	3	16	0	0	0	0	-35.362183	149.170077	220.0	1
79	0	3	16	0	0	0	0	-35.362093	149.170077	220.0	1
80	0	3	16	0	0	0	0	-35.362003	149.170077	220.0	1
81	0	3	16	0	0	0	0	-35.362003	149.170187	220.0	1
82	0	3	16	0	0	0	0	-35.362003	149.170297	220.0	1
83	0	3	16	0	0	0	0	-35.362003	149.170297	230.0	1
84	0	3	16	0	0	0	0	-35.362003	149.170297	240.0	1
85	0	3	16	0	0	0	0	-35.361913	149.170297	240.0	1
86	0	3	16	0	0	0	0	-35.361823	149.170297	240.0	1
87	0	3	16	0	0	0	0	-35.361823	149.170407	240.0	1
88	0	3	16	0	0	0	0	-35.361823	149.170407	250.0	1
89	0	3	16	0	0	0	0	-35.361823	149.170517	250.0	1
90	0	3	16	0	0	0	0	-35.361823	149.170627	250.0	1
91	0	3	16	0	0	0	0	-35.361823	149.170627	260.0	1
92	0	3	16	0	0	0	0	-35.361733	149.170627	260.0	1
93	0	3	16	0	0	0	0	-35.361643	149.170627	260.0	1
94	0	3	16	0	0	0	0	-35.361643	149.170627	270.0	1
95	0	3	16	0	0	0	0	-35.361643	149.170737	270.0	1
96	0	3	16	0	0	0	0	-35.361643	149.170847	270.0	1
97	0	3	16	0	0	0	0	-35.361643	149.170847	280.0	1
98	0	3	16	0	0	0	0	-35.361553	149.170847	280.0	1
99	0	3	16	0	0	0	0	-35.361463	149.170847	280.0	1
100	0	3	16	0	0	0	0	-35.361463	149.170847	290.0	1
101	0	3	16	0	0	0	0	-35.361463	149.170957	290.0	1
102	0	3	16	0	0	0	0	-35.361373	149.170957	290.0	1
103	0	3	16	0	0	0	0	-35.361373	149.170957	300.0	1
104	0	3	16	0	0	0	0	-35.361373	149.171067	300.0	1
105	0	3	16	0	0	0	0	-35.361283	149.171067	300.0	1
106	0	3	16	0	0	0	0	-35.361283	149.171067	310.0	1
107	0	3	16	0	0	0	0	-35.361283	149.171177	310.0	1
108	0	3	16	0	0	0	0	-35.361193	149.171177	310.0	1
109	0	3	16	0	0	0	0	-35.361103	149.171177	310.0	1
110	0	3	16	0	0	0	0	-35.361103	149.171177	320.0	1
111	0	3	16	0	0	0	0	-35.361103	149.171177	330.0	1
112	0	3	16	0	0	0	0	-35.361103	149.171287	330.0	1
113	0	3	16	0	0	0	0	-35.361103	149.171397	330.0	1
114	0	3	16	0	0	0	0	-35.361013	149.171397	330.0	1
115	0	3	16	0	0	0	0	-35.360923	149.171397	330.0	1
116	0	3	16	0	0	0	0	-35.360923	149.171397	340.0	1
117	0	3	16	0	0	0	0	-35.360923	149.171397	350.0	1
118	0	3	16	0	0	0	0	-35.360923	149.171507	350.0	1
119	0	3	16	0	0	0	0	-35.360833	149.171507	350.0	1
120	0	3	16	0	0	0	0	-35.360743	149.171507	350.0	1
121	0	3	16	0	0	0	0	-35.360743	149.171507	360.0	1
122	0	3	16	0	0	0	0	-35.360743	149.171617	360.0	1
123	0	3	16	0	0	0	0	-35.360743	149.171727	360.0	1
124	0	3	16	0	0	0	0	-35.360743	149.171727	370.0	1
125	0	3	16	0	0	0	0	-35.360653	149.171727	370.0	1
126	0	3	16	0	0	0	0	-35.360563	149.171727	370.0	1
127	0	3	16	0	0	0	0	-35.360563	149.171727	380.0	1
128	0	3	16	0	0	0	0	-35.360563	149.171837	380.0	1
129	0	3	16	0	0	0	0	-35.360563	149.171947	380.0	1
130	0	3	16	0	0	0	0	-35.360473	149.171947	380.0	1
131	0	3	16	0	0	0	0	-35.360473	149.171947	390.0	1
132	0	3	16	0	0	0	0	-35.360473	149.171947	400.0	1
133	0	3	16	0	0	0	0	-35.360383	149.171947	400.0	1
134	0	3	16	0	0	0	0	-35.360293	149.171947	400.0	1
135	0	3	16	0	0	0	0	-35.360293	149.172057	400.0	1
136	0	3	16	0	0	0	0	-35.360293	149.172167	400.0	1
137	0	3	16	0	0	0	0	-35.360293	149.172167	410.0	1
138	0	3	16	0	0	0	0	-35.360293	149.172277	410.0	1
139	0	3	16	0	0	0	0	-35.360203	149.172277	410.0	1
140	0	3	16	0	0	0	0	-35.360113	149.172277	410.0	1
141	0	3	16	0	0	0	0	-35.360113	149.172277	420.0	1
142	0	3	16	0	0	0	0	-35.360113	149.172277	430.0	1
143	0	3	16	0	0	0	0	-35.360113	149.172387	430.0	1
144	0	3	16	0	0	0	0	-35.360023	149.172387	430.0	1
145	0	0	20	0	0	0	0	0	0	0	1
